State,District,Block,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION
CG,Dantewada,Gidam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.4780985609218,0.0,0.0
CG,Dantewada,Katekalyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.8959281370867,0.0,0.0
CG,Dantewada,Kuakonda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.9298807245244,0.0,0.0
CG,Dhamtari,Dhamtari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.6120175836978,56.358649324189415,0.0,0.0
CG,Dhamtari,Kurud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.7699118241825,0.0,0.0,0.0
CG,Dhamtari,Magarlod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.7722669025109,0.0,0.0,0.0
CG,Dhamtari,Nagri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.21441415995,190.3493931746512,0.0,0.0
CG,Durg,Dhamdha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.624739561318,0.0,0.0,0.0
CG,Durg,Durg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.9913396409734,0.0,0.0,0.0
CG,Durg,Patan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.5570284881559,0.0,0.0,0.0
CG,Gariyaband,Bindranavagarh(Gariyaband),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.1830241448797,5.444722762905314,0.0,0.0
CG,Gariyaband,Chhura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.39570887739,1.825678683143436,0.0,0.0
CG,Gariyaband,Deobhog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.6227068951792,3.7316716703308894,0.0,0.0
CG,Gariyaband,Mainpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.459112965096,6.23516310992389,0.0,0.0
CG,Gariyaband,Rajim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6827890669376,0.0,0.0,0.0
CG,Gaurella Pendra Marwahi,Marwahi,0.0,0.0,8.24167303419334,0.0,0.0,0.0,0.0,0.0,0.0,831.1757987042876,0.0,0.0,0.0
CG,Gaurella Pendra Marwahi,Pendra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.12989650631295,0.0,0.0,0.0
CG,Gaurella Pendra Marwahi,Pendra Road Gorella,0.0,0.0,6.6305269828255495,0.0,0.0,0.0,0.0,0.0,0.0,1037.420618610698,0.0,0.0,0.0
CG,Janjgir-Champa,Akaltara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.99148624609137,0.0,0.0,0.0
CG,Janjgir-Champa,Baloda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.3740063010465,0.0,0.0,0.0
CG,Janjgir-Champa,Champa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.7478491751088,0.0,0.0,0.0
CG,Janjgir-Champa,Dabhra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.3205982150596,0.0,0.0,0.0
CG,Janjgir-Champa,Jaijaipur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.686262813417,0.0,0.0,0.0
CG,Janjgir-Champa,Janjgir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.77135945938096,0.0,0.0,0.0
CG,Janjgir-Champa,Malkharoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.362762878016,0.0,0.0,0.0
CG,Janjgir-Champa,Nawagarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.15559238884646,0.0,0.0,0.0
CG,Janjgir-Champa,Pamgarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.1823641344984,0.0,0.0,0.0
CG,Janjgir-Champa,Sakti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.7590679019338,0.0,0.0,0.0
CG,Jashpur,Bagicha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.973170854892,0.0,0.0,0.0
CG,Jashpur,Duldula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.3219886082952,0.0,0.0,0.0
CG,Jashpur,Farsabahar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.7217905366113,6.684453720454608,0.0,0.0
CG,Jashpur,Jashpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.9926425412507,0.0,0.0,0.0
CG,Jashpur,Kansabel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.3375061905552,0.0,0.0,0.0
CG,Jashpur,Kunkuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.1523992204231,0.0,0.0,0.0
CG,Jashpur,Manora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.2997566442084,0.0,0.0,0.0
CG,Jashpur,Pathalgaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.2570951531588,0.0,0.0,0.0
CG,Kabirdham,Bodla,0.0,0.0,16.9782841025217,0.0,0.0,0.0,0.0,0.0,0.0,2203.3315813871613,0.0,0.0,0.0
CG,Kabirdham,Kawardha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.1910006038379,0.0,0.0,0.0
CG,Kabirdham,Pandariya,0.0,0.0,6.163322509375292,0.0,0.0,0.0,0.0,0.0,0.0,1326.1464796221462,0.0,0.0,0.0
CG,Kabirdham,Sahaspur Lohara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.2085137220716,0.0,0.0,0.0
CG,Kanker,Antagarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.061017305307,0.0,0.0
CG,Kanker,Bhanupratappur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.5728455687567,0.0,0.0
CG,Kanker,Charama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.77684657407745,545.9857439230522,0.0,0.0
CG,Kanker,Durgkondal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27238968011531,872.8122087834853,0.0,0.0
CG,Kanker,Kanker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.5133350316164,0.0,0.0
CG,Kanker,Narharpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.596328484570075,1031.8262276699147,0.0,0.0
CG,Kanker,Pakhanjur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.72452760344,0.0,0.0
CG,Kondagaon,Bade Rajpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.2297403518243,0.0,0.0
CG,Kondagaon,Farasgaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0973796454122,0.0,0.0
CG,Kondagaon,Keskal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.89288523757,0.0,0.0
CG,Kondagaon,Kondagaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.348222967992,0.0,0.0
CG,Kondagaon,Makdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.6195543469787,0.0,0.0
CG,Korba,Kartala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.2398739313884,0.0,0.0,0.0
CG,Korba,Katghora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.9685531059972,0.0,0.0,0.0
CG,Korba,Korba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.994049583063,0.0,0.0,0.0
CG,Korba,Pali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.243427846668,0.0,0.0,0.0
CG,Korba,Poundi-Uproda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.183545500375,0.0,0.0,0.0
CG,Korea,Baikunthpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.3172455462797,0.0,0.0,0.0
CG,Korea,Bharatpur,0.0,0.0,2814.692910538757,0.0,0.0,0.0,0.0,0.0,0.0,0.3183116817828187,0.0,0.0,0.0
CG,Korea,Khadganva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.5614781842992,0.0,0.0,0.0
CG,Korea,Manendragarh,0.0,0.0,638.7814341602559,0.0,0.0,0.0,0.0,0.0,0.0,811.3543966157869,0.0,0.0,0.0
CG,Korea,Sonhat,0.0,0.0,299.5651554693619,0.0,0.0,0.0,0.0,0.0,0.0,1328.0709681377896,0.0,0.0,0.0
CG,Mahasamund,Bagbahra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.760184241546,1.4478676369329924,0.0,0.0
CG,Mahasamund,Basna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.352780508741,1.106840196942249,0.0,0.0
CG,Mahasamund,Mahasamund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.884878089682,0.0,0.0,0.0
CG,Mahasamund,Pithora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.4800324051134,0.3656498752399457,0.0,0.0
CG,Mahasamund,Saraipali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.665602916224,6.6231670218010485,0.0,0.0
CG,Mungeli,Lormi,0.0,0.0,4.2015469991148375,0.0,0.0,0.0,0.0,0.0,0.0,1939.2973539097104,0.0,0.0,0.0
CG,Mungeli,Mungeli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.3129176237293,0.0,0.0,0.0
CG,Mungeli,Pathariya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.2188671582693,0.0,0.0,0.0
CG,Narayanpur,Narayanpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.4296617568814,0.0,0.0
CG,Narayanpur,Orchha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4053.400289501517,0.0,0.0
CG,Raigarh,Baramkela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.2467001903404,2.8497380709136686,0.0,0.0
CG,Raigarh,Gharghoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.6541665757987,0.0,0.0,0.0
CG,Raigarh,Kharsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.8685509077684,0.0,0.0,0.0
CG,Raigarh,Lailunga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0324567304888,4.590101495283095,0.0,0.0
CG,Raigarh,Pusour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.8232801003867,0.159220474166407,0.0,0.0
CG,Raigarh,Raigarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.9545531414215,0.6007163540391103,0.0,0.0
CG,Raigarh,Sarangarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.8806637771082,0.0,0.0,0.0
CG,Raigarh,Tamnar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.6502925780145,3.8076526664794814,0.0,0.0
CG,Raigarh,Udaipur (Dharamjaigarh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0328367558072,0.0,0.0,0.0
CG,Raipur,Abhanpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.5832061247471,0.0,0.0,0.0
CG,Raipur,Arang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.4796196089897,0.0,0.0,0.0
CG,Raipur,Raipur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.7362523145226,0.0,0.0,0.0
CG,Raipur,Tilda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.2650477887489,0.0,0.0,0.0
CG,Rajnandgaon,Ambagarh,0.0,0.0,0.1207832853460662,0.0,0.0,0.0,0.0,0.0,0.0,632.0080995224824,1.9952993380378368,0.0,0.0
CG,Rajnandgaon,Chhuikhadan,0.0,0.0,2.45151488904467,0.0,0.0,0.0,0.0,0.0,0.0,1556.4891529100803,0.0,0.0,0.0
CG,Rajnandgaon,Chhuriya,0.0,0.0,6.729650778312292,0.0,0.0,0.0,0.0,0.0,0.0,1170.424259830932,0.0,0.0,0.0
CG,Rajnandgaon,Dongargaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.47885566290194,0.0,0.0,0.0
CG,Rajnandgaon,Dongargarh,0.0,0.0,2.1655909806413365,0.0,0.0,0.0,0.0,0.0,0.0,1204.1948306341928,0.0,0.0,0.0
CG,Rajnandgaon,Khairagarh,0.0,0.0,1.108864230401765,0.0,0.0,0.0,0.0,0.0,0.0,1154.5851274099764,0.0,0.0,0.0
CG,Rajnandgaon,Manpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.4321610694059,630.680298344334,0.0,0.0
CG,Rajnandgaon,Mohla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.2919748243564,14.157974325051898,0.0,0.0
CG,Rajnandgaon,Rajnandgaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.8428454621736,0.0,0.0,0.0
CG,Sukma,Chhindgarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.7293873603456,0.0,0.0
CG,Sukma,Konta,0.0,0.0,0.0,46.1130636986913,0.0,0.0,0.0,0.0,0.0,0.0,4049.233453667235,0.0,0.0
CG,Sukma,Sukma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.1359007191093,0.0,0.0
CG,Surajpur,Bhaiyathan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.5689863734782,0.0,0.0,0.0
CG,Surajpur,Oudgi,0.0,0.0,4.9649241539717615,0.0,0.0,0.0,0.0,0.0,0.0,2110.6114931585967,0.0,0.0,0.0
CG,Surajpur,Pratappur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.8744106120462,0.0,0.0,0.0
CG,Surajpur,Premnagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5440552461631,0.0,0.0,0.0
CG,Surajpur,Ramanujnagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.8968580943986,0.0,0.0,0.0
CG,Surajpur,Surajpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.2175200026747,0.0,0.0,0.0
CG,Surguja,Ambikapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.4280827991595,0.0,0.0,0.0
CG,Surguja,Batouli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.5736513530961,0.0,0.0,0.0
CG,Surguja,Lakhanpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.7179476950986,0.0,0.0,0.0
CG,Surguja,Lundra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.686970229424,0.0,0.0,0.0
CG,Surguja,Mainpat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.5623216586425,0.0,0.0,0.0
CG,Surguja,Sitapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.9306092615458,0.0,0.0,0.0
CG,Surguja,Udaypur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.804115108195,0.0,0.0,0.0
MH,Ahmednagar,Akola,0.0,0.0,0.0,0.0,1673.8991379263662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17543166131341
MH,Ahmednagar,Jamkhed,0.0,0.0,0.0,0.0,976.0982779834228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Karjat,0.0,0.0,0.0,0.0,1696.3295338845728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Kopargaon,0.0,0.0,0.0,0.0,806.20492191834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Nagar,0.0,0.0,0.0,0.0,1622.369672319414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Nevasa,0.0,0.0,0.0,0.0,1606.14318704902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Parner,0.0,0.0,0.0,0.0,2067.814915004152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Pathardi,0.0,0.0,0.0,0.0,1290.7877961024342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Rahta,0.0,0.0,0.0,0.0,733.5780242385695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Rahuri,0.0,0.0,0.0,0.0,1156.4801919597885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Sangamner,0.0,0.0,0.0,0.0,1908.304072274356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Shevgaon,0.0,0.0,0.0,0.0,1211.7068860577808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Shrigonda,0.0,0.0,0.0,0.0,1852.954790394643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Ahmednagar,Shrirampur,0.0,0.0,0.0,0.0,653.0218332419848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Akola,0.0,0.0,0.0,0.0,1236.6746072602152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Akot,0.0,0.0,0.0,0.0,909.6973278359944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Balapur,0.0,0.0,0.0,0.0,809.6037195220397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Barshitakli,0.0,0.0,0.0,0.0,859.1332405907772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Murtijapur,0.0,0.0,0.0,0.0,907.9337317620714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Patur,0.0,0.0,0.0,0.0,813.1771945454078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Akola,Telhara,0.0,0.0,0.0,0.0,703.3909211035626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Achalpur,0.0,0.0,0.0,0.0,746.0631257230251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Amravati,0.0,0.0,0.0,0.0,1052.394284994847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Anjangaon Surji,0.0,0.0,0.0,0.0,605.6801419315499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Bhatkuli,0.0,0.0,0.0,0.0,677.0284522897156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Chandur Railway,0.0,0.0,0.0,0.0,626.012525498154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Chandurbazar,0.0,0.0,0.0,0.0,740.1214796172646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Chikhaldara,0.0,0.0,966.9535486825384,0.0,1922.201183189673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Daryapur,0.0,0.0,0.0,0.0,1005.6726674572504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Dhamangaon Railway,0.0,0.0,357.32820419992413,0.0,359.61681034619033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Dharni,0.0,8.180290434498009,27.53912765366609,0.0,1689.9477551924026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Morshi,0.0,0.0,245.39516359489508,0.0,661.5179258429471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Nandgaon-Khandeshwar,0.0,0.0,0.0,0.0,930.335660051559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Teosa,0.0,0.0,141.87142875443973,0.0,487.0070173115511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Amravati,Warud,0.0,0.0,859.4193862912139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Aurangabad,0.0,0.0,0.0,0.0,1532.9133656423955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Gangapur,0.0,0.0,0.0,0.0,1459.6807655373486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Kannad,0.0,0.0,0.0,0.0,1766.2046336106014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Khuldabad,0.0,0.0,0.0,0.0,570.4376355649571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Paithan,0.0,0.0,0.0,0.0,1586.4211358006896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Phulambri,0.0,0.0,0.0,0.0,753.1147214781616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Sillod,0.0,0.0,0.0,0.0,1290.1177203057528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Soegaon,0.0,0.0,0.0,0.0,792.1361025474341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Aurangabad,Vaijapur,0.0,0.0,0.0,0.0,1838.6476359694027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Ambejogai,0.0,0.0,0.0,0.0,1038.512911338834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Ashti,0.0,0.0,0.0,0.0,1646.3131172032763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Bid,0.0,0.0,0.0,0.0,1691.567784825519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Dharur,0.0,0.0,0.0,0.0,683.8547175746575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Georai,0.0,0.0,0.0,0.0,1480.7931612371012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Kaij,0.0,0.0,0.0,0.0,1323.8845475152912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Manjlegaon,0.0,0.0,0.0,0.0,1045.8049784812492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Parli,0.0,0.0,0.0,0.0,928.2737307977944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Patoda,0.0,0.0,0.0,0.0,866.2927101270045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Shirur (Kasar),0.0,0.0,0.0,0.0,734.5722240096462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Beed,Wadwani,0.0,0.0,0.0,0.0,476.3160310551021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Bhandara,Bhandara,0.0,0.0,781.5306363331492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Bhandara,Lakhandur,0.0,0.0,463.6045215935603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.877849812838892,0.0,0.0
MH,Bhandara,Lakhani,0.0,0.0,513.5825893397689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Bhandara,Mohadi,0.0,0.0,552.6851396773502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Bhandara,Pauni,0.0,0.0,719.2126225508537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.85104370731017,0.0,0.0
MH,Bhandara,Sakoli,0.0,0.0,676.4053698083292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Bhandara,Tumsar,0.0,0.0,965.3797921375271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Buldana,0.0,0.0,0.0,0.0,924.5874879127635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Chikhli,0.0,0.0,0.0,0.0,1336.2739670715143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Deolgaon Raja,0.0,0.0,0.0,0.0,540.7468148245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Jalgaon (Jamod),0.0,0.8726417982313178,0.0,0.0,724.7349817044238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Khamgaon,0.0,0.0,0.0,0.0,1385.664697604501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Lonar,0.0,0.0,0.0,0.0,802.7324442449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Malkapur,0.0,0.0,0.0,0.0,517.0763596305646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Mehkar,0.0,0.0,0.0,0.0,1230.4031545086264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Motala,0.0,0.0,0.0,0.0,857.6794478811844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Nandura,0.0,0.0,0.0,0.0,607.3897588072782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Buldhana,Sangrampur,0.0,0.0023953893250172,0.0,0.0,722.9656516596351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
